4;4;288,5309;0;4;5;2149;4;3;1930;4;2;1643;4;1;1424;0;7;2444
7;1;297,0781;0;7;2;2868;0;7;3100;0;6;2314;2;5;3452;1;4;829
7;2;296,1734;0;7;3;829;7;1;2868;0;7;3100;0;6;2314;2;5;500
7;3;291,7995;74,3866;3;4;500;7;2;829;7;1;2868;0;7;3100;0;6;2014
3;4;294,993;0;7;5;2014;7;3;500;7;2;829;7;1;2868;0;7;548
7;5;296,6203;12,39777;0;6;548;3;4;2014;7;3;500;7;2;829;7;1;133
0;6;298,55;0;0;7;133;7;5;548;3;4;2014;7;3;500;7;2;2929
0;7;297,1749;0;7;1;2929;0;6;133;7;5;548;3;4;2014;7;3;2755
7;1;301,1053;0;7;2;2755;0;7;2929;0;6;133;7;5;548;3;4;825
7;2;299,216;0;7;3;825;7;1;2755;0;7;2929;0;6;133;7;5;813
7;3;305,219;0;7;4;813;7;2;825;7;1;2755;0;7;2929;0;6;2202
7;4;301,2807;0;7;5;2202;7;3;813;7;2;825;7;1;2755;0;7;678
7;5;291,4138;1,907349;0;6;678;7;4;2202;7;3;813;7;2;825;7;1;1455
0;6;290,7823;5,722046;0;7;1455;7;5;678;7;4;2202;7;3;813;7;2;2669
0;7;292,2981;0,4768372;7;1;2669;0;6;1455;7;5;678;7;4;2202;7;3;2550
7;1;294,6078;0;3;2;2550;0;7;2669;0;6;1455;7;5;678;7;4;826
3;2;296,894;0;7;3;826;7;1;2550;0;7;2669;0;6;1455;7;5;868
7;3;299,6078;0;7;4;868;3;2;826;7;1;2550;0;7;2669;0;6;782
7;4;300,7205;0;7;5;782;7;3;868;3;2;826;7;1;2550;0;7;866
7;5;296,7556;4,768372;0;6;866;7;4;782;7;3;868;3;2;826;7;1;1314
0;6;295,5627;0;0;7;1314;7;5;866;7;4;782;7;3;868;3;2;3086
0;7;297,0276;0;7;1;3086;0;6;1314;7;5;866;7;4;782;7;3;2617
7;1;300,8098;0;7;2;2617;0;7;3086;0;6;1314;7;5;866;7;4;900
7;2;298,4962;0;7;3;900;7;1;2617;0;7;3086;0;6;1314;7;5;1013
7;3;296,0797;0;7;4;1013;7;2;900;7;1;2617;0;7;3086;0;6;959
7;4;300,0167;0;7;5;959;7;3;1013;7;2;900;7;1;2617;0;7;989
7;5;302,0764;0;0;6;989;7;4;959;7;3;1013;7;2;900;7;1;1154
0;6;303,3354;0;0;7;1154;7;5;989;7;4;959;7;3;1013;7;2;1957
0;7;304,9314;0;3;1;1957;0;6;1154;7;5;989;7;4;959;7;3;1880
3;1;305,6478;0;3;2;1880;0;7;1957;0;6;1154;7;5;989;7;4;345
3;2;301,4503;0;3;3;345;3;1;1880;0;7;1957;0;6;1154;7;5;1265
3;3;293,7486;0;3;4;1265;3;2;345;3;1;1880;0;7;1957;0;6;1320
3;4;295,4426;0;3;5;1320;3;3;1265;3;2;345;3;1;1880;0;7;493
3;5;292,6484;0;0;6;493;3;4;1320;3;3;1265;3;2;345;3;1;1355
0;6;299,9662;0;0;7;1355;3;5;493;3;4;1320;3;3;1265;3;2;2767
0;7;299,343;0;3;1;2767;0;6;1355;3;5;493;3;4;1320;3;3;2789
3;1;297,5764;0;7;2;2789;0;7;2767;0;6;1355;3;5;493;3;4;1334
7;2;293,5439;4,768372;7;3;1334;3;1;2789;0;7;2767;0;6;1355;3;5;589
7;3;296,091;0;7;4;589;7;2;1334;3;1;2789;0;7;2767;0;6;1024
7;4;299,772;0;7;5;1024;7;3;589;7;2;1334;3;1;2789;0;7;944
7;5;297,1211;0;0;6;944;7;4;1024;7;3;589;7;2;1334;3;1;237
0;6;295,8326;0;0;7;237;7;5;944;7;4;1024;7;3;589;7;2;2542
0;7;301,03;0;7;1;2542;0;6;237;7;5;944;7;4;1024;7;3;2248
7;1;302,7728;0;7;2;2248;0;7;2542;0;6;237;7;5;944;7;4;804
7;2;301,7815;0;7;3;804;7;1;2248;0;7;2542;0;6;237;7;5;550
7;3;299,4571;0;7;4;550;7;2;804;7;1;2248;0;7;2542;0;6;956
7;4;300,3533;51,49841;5;5;956;7;3;550;7;2;804;7;1;2248;0;7;968
5;5;300,7505;0;0;6;968;7;4;956;7;3;550;7;2;804;7;1;1045
0;6;302,616;0;0;7;1045;5;5;968;7;4;956;7;3;550;7;2;2192
0;7;304,6056;0;4;1;2192;0;6;1045;5;5;968;7;4;956;7;3;2033
4;1;303,6815;0;4;2;2033;0;7;2192;0;6;1045;5;5;968;7;4;972
4;2;304,6521;0;4;3;972;4;1;2033;0;7;2192;0;6;1045;5;5;975
4;3;305,8705;0;4;4;975;4;2;972;4;1;2033;0;7;2192;0;6;897
4;4;308,2619;0;4;5;897;4;3;975;4;2;972;4;1;2033;0;7;1414
4;5;310,4197;0;0;6;1414;4;4;897;4;3;975;4;2;972;4;1;1071
0;6;310,1946;0;0;7;1071;4;5;1414;4;4;897;4;3;975;4;2;864
0;7;309,1222;0;7;1;864;0;6;1071;4;5;1414;4;4;897;4;3;903
7;1;307,0549;0;7;2;903;0;7;864;0;6;1071;4;5;1414;4;4;742
7;2;305,7974;0;7;3;742;7;1;903;0;7;864;0;6;1071;4;5;815
7;3;306,0009;0;7;4;815;7;2;742;7;1;903;0;7;864;0;6;775
7;4;305,2574;0;7;5;775;7;3;815;7;2;742;7;1;903;0;7;848
7;5;304,1981;0;0;6;848;7;4;775;7;3;815;7;2;742;7;1;769
0;6;305,5598;0;0;7;769;7;5;848;7;4;775;7;3;815;7;2;1323
0;7;305,0195;0;7;1;1323;0;6;769;7;5;848;7;4;775;7;3;1378
7;1;301,3165;0;7;2;1378;0;7;1323;0;6;769;7;5;848;7;4;933
7;2;301,2668;0;7;3;933;7;1;1378;0;7;1323;0;6;769;7;5;1094
7;3;302,8581;0;7;4;1094;7;2;933;7;1;1378;0;7;1323;0;6;1120
7;4;308,0276;0;7;5;1120;7;3;1094;7;2;933;7;1;1378;0;7;918
7;5;311,0507;0;0;6;918;7;4;1120;7;3;1094;7;2;933;7;1;824
0;6;306,8604;95,36743;0;7;824;7;5;918;7;4;1120;7;3;1094;7;2;1861
0;7;304,6164;2,861023;7;1;1861;0;6;824;7;5;918;7;4;1120;7;3;1691
7;1;306,3354;0;7;2;1691;0;7;1861;0;6;824;7;5;918;7;4;850
7;2;307,6709;0;7;3;850;7;1;1691;0;7;1861;0;6;824;7;5;878
7;3;305,4183;0;7;4;878;7;2;850;7;1;1691;0;7;1861;0;6;1032
7;4;307,0564;0;7;5;1032;7;3;878;7;2;850;7;1;1691;0;7;948
7;5;308,3149;0;0;6;948;7;4;1032;7;3;878;7;2;850;7;1;896
0;6;308,3155;0;0;7;896;7;5;948;7;4;1032;7;3;878;7;2;1276
0;7;309,0121;0;7;1;1276;0;6;896;7;5;948;7;4;1032;7;3;1179
7;1;308,3113;0;7;2;1179;0;7;1276;0;6;896;7;5;948;7;4;723
7;2;308,9141;0;7;3;723;7;1;1179;0;7;1276;0;6;896;7;5;1215
7;3;309,0308;0;7;4;1215;7;2;723;7;1;1179;0;7;1276;0;6;875
7;4;308,1971;0;7;5;875;7;3;1215;7;2;723;7;1;1179;0;7;1040
7;5;303,6549;0;0;6;1040;7;4;875;7;3;1215;7;2;723;7;1;1036
0;6;299,6648;0;0;7;1036;7;5;1040;7;4;875;7;3;1215;7;2;845
0;7;300,8727;0;7;1;845;0;6;1036;7;5;1040;7;4;875;7;3;2213
7;1;305,1818;0;7;2;2213;0;7;845;0;6;1036;7;5;1040;7;4;709
7;2;302,1323;0;7;3;709;7;1;2213;0;7;845;0;6;1036;7;5;1012
7;3;304,0393;0;7;4;1012;7;2;709;7;1;2213;0;7;845;0;6;1005
7;4;305,6537;0;7;5;1005;7;3;1012;7;2;709;7;1;2213;0;7;937
7;5;307,1213;0;0;6;937;7;4;1005;7;3;1012;7;2;709;7;1;1088
0;6;307,3619;0;0;7;1088;7;5;937;7;4;1005;7;3;1012;7;2;1660
0;7;307,4501;0;7;1;1660;0;6;1088;7;5;937;7;4;1005;7;3;1639
7;1;307,6909;0;7;2;1639;0;7;1660;0;6;1088;7;5;937;7;4;1048
7;2;307,6411;0;7;3;1048;7;1;1639;0;7;1660;0;6;1088;7;5;1247
7;3;302,9237;0,9536743;7;4;1247;7;2;1048;7;1;1639;0;7;1660;0;6;1492
7;4;304,2957;0;7;5;1492;7;3;1247;7;2;1048;7;1;1639;0;7;1194
7;5;303,3909;0;0;6;1194;7;4;1492;7;3;1247;7;2;1048;7;1;1324
0;6;302,6858;0;0;7;1324;7;5;1194;7;4;1492;7;3;1247;7;2;1957
0;7;302,3153;0;7;1;1957;0;6;1324;7;5;1194;7;4;1492;7;3;2392
7;1;299,2856;0;7;2;2392;0;7;1957;0;6;1324;7;5;1194;7;4;1495
7;2;300,6025;0;7;3;1495;7;1;2392;0;7;1957;0;6;1324;7;5;1574
7;3;303,7356;0;7;4;1574;7;2;1495;7;1;2392;0;7;1957;0;6;1308
7;4;306,9595;0;7;5;1308;7;3;1574;7;2;1495;7;1;2392;0;7;2137
7;5;307,0092;0;0;6;2137;7;4;1308;7;3;1574;7;2;1495;7;1;1395
0;6;308,6049;0;0;7;1395;7;5;2137;7;4;1308;7;3;1574;7;2;1745
0;7;307,7457;0;7;1;1745;0;6;1395;7;5;2137;7;4;1308;7;3;878
7;1;304,3984;0;7;2;878;0;7;1745;0;6;1395;7;5;2137;7;4;1115
7;2;302,2729;0;7;3;1115;7;1;878;0;7;1745;0;6;1395;7;5;2361
7;3;301,6997;51,02158;7;4;2361;7;2;1115;7;1;878;0;7;1745;0;6;2028
7;4;302,9047;0;7;5;2028;7;3;2361;7;2;1115;7;1;878;0;7;1489
7;5;303,8554;0;0;6;1489;7;4;2028;7;3;2361;7;2;1115;7;1;1390
0;6;305,1384;0;0;7;1390;7;5;1489;7;4;2028;7;3;2361;7;2;1870
0;7;305,5753;0;7;1;1870;0;6;1390;7;5;1489;7;4;2028;7;3;1916
7;1;299,6755;282,7644;7;2;1916;0;7;1870;0;6;1390;7;5;1489;7;4;664
7;2;298,8122;25,74921;7;3;664;7;1;1916;0;7;1870;0;6;1390;7;5;1395
7;3;302,4935;0;7;4;1395;7;2;664;7;1;1916;0;7;1870;0;6;1564
7;4;304,4061;0;7;5;1564;7;3;1395;7;2;664;7;1;1916;0;7;1481
7;5;305,4733;25,27237;0;6;1481;7;4;1564;7;3;1395;7;2;664;7;1;812
0;6;304,5618;0;0;7;812;7;5;1481;7;4;1564;7;3;1395;7;2;2111
0;7;306,5768;0;4;1;2111;0;6;812;7;5;1481;7;4;1564;7;3;2058
4;1;302,9197;0;4;2;2058;0;7;2111;0;6;812;7;5;1481;7;4;895
4;2;304,1708;0;4;3;895;4;1;2058;0;7;2111;0;6;812;7;5;1074
4;3;304,9859;0;4;4;1074;4;2;895;4;1;2058;0;7;2111;0;6;1105
4;4;300,3996;0;4;5;1105;4;3;1074;4;2;895;4;1;2058;0;7;768
4;5;297,5529;0;0;6;768;4;4;1105;4;3;1074;4;2;895;4;1;1253
0;6;298,8704;0;0;7;1253;4;5;768;4;4;1105;4;3;1074;4;2;2283
0;7;300,9555;2,861023;4;1;2283;0;6;1253;4;5;768;4;4;1105;4;3;2202
4;1;302,8441;0;6;2;2202;0;7;2283;0;6;1253;4;5;768;4;4;730
6;2;295,0789;0;7;3;730;4;1;2202;0;7;2283;0;6;1253;4;5;1447
7;3;298,2513;0;7;4;1447;6;2;730;4;1;2202;0;7;2283;0;6;1583
7;4;300,5814;0;7;5;1583;7;3;1447;6;2;730;4;1;2202;0;7;1649
7;5;291,9303;2499,563;0;6;1649;7;4;1583;7;3;1447;6;2;730;4;1;416
0;6;293,3264;504,0169;0;7;416;7;5;1649;7;4;1583;7;3;1447;6;2;685
0;7;295,5879;107,7652;7;1;685;0;6;416;7;5;1649;7;4;1583;7;3;1130
7;1;297,656;12,39777;7;2;1130;0;7;685;0;6;416;7;5;1649;7;4;731
7;2;300,9305;10,49042;7;3;731;7;1;1130;0;7;685;0;6;416;7;5;841
7;3;298,8284;0;7;4;841;7;2;731;7;1;1130;0;7;685;0;6;722
7;4;300,588;0;7;5;722;7;3;841;7;2;731;7;1;1130;0;7;762
7;5;299,0281;14,30511;0;6;762;7;4;722;7;3;841;7;2;731;7;1;784
0;6;296,0292;14,78195;0;7;784;7;5;762;7;4;722;7;3;841;7;2;1265
0;7;296,4807;0;7;1;1265;0;6;784;7;5;762;7;4;722;7;3;2173
7;1;295,5985;0;7;2;2173;0;7;1265;0;6;784;7;5;762;7;4;972
7;2;298,9921;0;7;3;972;7;1;2173;0;7;1265;0;6;784;7;5;873
7;3;296,4307;0;7;4;873;7;2;972;7;1;2173;0;7;1265;0;6;842
7;4;298,8572;0;7;5;842;7;3;873;7;2;972;7;1;2173;0;7;778
7;5;300,2539;0;0;6;778;7;4;842;7;3;873;7;2;972;7;1;1094
0;6;299,8722;0;0;7;1094;7;5;778;7;4;842;7;3;873;7;2;2530
0;7;301,2122;0;3;1;2530;0;6;1094;7;5;778;7;4;842;7;3;2351
3;1;301,2956;0;3;2;2351;0;7;2530;0;6;1094;7;5;778;7;4;772
3;2;300,2353;0;3;3;772;3;1;2351;0;7;2530;0;6;1094;7;5;507
3;3;295,5166;0;3;4;507;3;2;772;3;1;2351;0;7;2530;0;6;682
3;4;296,35;0;7;5;682;3;3;507;3;2;772;3;1;2351;0;7;688
7;5;299,4956;0;0;6;688;3;4;682;3;3;507;3;2;772;3;1;1040
0;6;299,1302;0;0;7;1040;7;5;688;3;4;682;3;3;507;3;2;2281
0;7;299,5738;0;7;1;2281;0;6;1040;7;5;688;3;4;682;3;3;2418
7;1;299,8606;0;7;2;2418;0;7;2281;0;6;1040;7;5;688;3;4;966
7;2;300,7471;0;7;3;966;7;1;2418;0;7;2281;0;6;1040;7;5;703
7;3;301,0297;0;7;4;703;7;2;966;7;1;2418;0;7;2281;0;6;737
7;4;297,6591;0;7;5;737;7;3;703;7;2;966;7;1;2418;0;7;839
7;5;298,9179;0;0;6;839;7;4;737;7;3;703;7;2;966;7;1;1017
0;6;300,3171;8,583069;0;7;1017;7;5;839;7;4;737;7;3;703;7;2;2388
0;7;296,6793;0;7;1;2388;0;6;1017;7;5;839;7;4;737;7;3;2342
7;1;293,1575;719,5472;7;2;2342;0;7;2388;0;6;1017;7;5;839;7;4;1465
7;2;289,696;0;7;3;1465;7;1;2342;0;7;2388;0;6;1017;7;5;911
7;3;290,911;0;7;4;911;7;2;1465;7;1;2342;0;7;2388;0;6;846
7;4;291,1018;0;7;5;846;7;3;911;7;2;1465;7;1;2342;0;7;470
7;5;294,6602;33,85544;0;6;470;7;4;846;7;3;911;7;2;1465;7;1;794
0;6;291,8268;0,4768372;0;7;794;7;5;470;7;4;846;7;3;911;7;2;2236
0;7;288,5483;214,5767;7;1;2236;0;6;794;7;5;470;7;4;846;7;3;1241
7;1;288,2695;0,4768372;7;2;1241;0;7;2236;0;6;794;7;5;470;7;4;974
7;2;287,2706;166,893;7;3;974;7;1;1241;0;7;2236;0;6;794;7;5;587
7;3;286,005;397,2054;7;4;587;7;2;974;7;1;1241;0;7;2236;0;6;262
7;4;289,8132;0;7;5;262;7;3;587;7;2;974;7;1;1241;0;7;865
7;5;292,064;0;0;6;865;7;4;262;7;3;587;7;2;974;7;1;1191
0;6;294,5359;0;0;7;1191;7;5;865;7;4;262;7;3;587;7;2;2874
0;7;293,9572;0;7;1;2874;0;6;1191;7;5;865;7;4;262;7;3;2431
7;1;294,7054;0;7;2;2431;0;7;2874;0;6;1191;7;5;865;7;4;1127
7;2;292,5457;0;3;3;1127;7;1;2431;0;7;2874;0;6;1191;7;5;965
3;3;292,6158;0;2;4;965;7;2;1127;7;1;2431;0;7;2874;0;6;905
2;4;295,7405;0;1;5;905;3;3;965;7;2;1127;7;1;2431;0;7;1612
1;5;295,9029;20,98083;0;6;1612;2;4;905;3;3;965;7;2;1127;7;1;2311
0;6;293,7303;29,5639;0;7;2311;1;5;1612;2;4;905;3;3;965;7;2;816
0;7;292,4384;2,384186;7;1;816;0;6;2311;1;5;1612;2;4;905;3;3;1322
7;1;291,9573;82,96967;7;2;1322;0;7;816;0;6;2311;1;5;1612;2;4;1393
7;2;288,1985;89,64539;7;3;1393;7;1;1322;0;7;816;0;6;2311;1;5;1491
7;3;288,1492;0;7;4;1491;7;2;1393;7;1;1322;0;7;816;0;6;1467
7;4;288,3505;29,5639;7;5;1467;7;3;1491;7;2;1393;7;1;1322;0;7;1298
7;5;286,2425;0;0;6;1298;7;4;1467;7;3;1491;7;2;1393;7;1;1394
0;6;286,0621;0;0;7;1394;7;5;1298;7;4;1467;7;3;1491;7;2;2217
0;7;285,5692;12,39777;7;1;2217;0;6;1394;7;5;1298;7;4;1467;7;3;1573
7;1;285,0037;9,059906;7;2;1573;0;7;2217;0;6;1394;7;5;1298;7;4;1590
7;2;286,9569;0;7;3;1590;7;1;1573;0;7;2217;0;6;1394;7;5;1614
7;3;291,3418;18,59665;3;4;1614;7;2;1590;7;1;1573;0;7;2217;0;6;1678
3;4;284,7095;107,7652;7;5;1678;7;3;1614;7;2;1590;7;1;1573;0;7;1734
7;5;284,307;22,88818;0;6;1734;3;4;1678;7;3;1614;7;2;1590;7;1;1638
0;6;284,095;0;0;7;1638;7;5;1734;3;4;1678;7;3;1614;7;2;1971
0;7;283,6291;419,6167;7;1;1971;0;6;1638;7;5;1734;3;4;1678;7;3;861
7;1;286,0405;0;7;2;861;0;7;1971;0;6;1638;7;5;1734;3;4;1576
7;2;283,9955;0;7;3;1576;7;1;861;0;7;1971;0;6;1638;7;5;1556
7;3;284,5408;19,07349;7;4;1556;7;2;1576;7;1;861;0;7;1971;0;6;1520
7;4;284,8307;418,663;7;5;1520;7;3;1556;7;2;1576;7;1;861;0;7;1497
7;5;287,9587;1493,454;0;6;1497;7;4;1520;7;3;1556;7;2;1576;7;1;1402
0;6;287,2617;19,07349;0;7;1402;7;5;1497;7;4;1520;7;3;1556;7;2;718
0;7;285,5937;0;7;1;718;0;6;1402;7;5;1497;7;4;1520;7;3;1453
7;1;290,3718;53,8826;7;2;1453;0;7;718;0;6;1402;7;5;1497;7;4;1318
7;2;288,9146;107,2884;7;3;1318;7;1;1453;0;7;718;0;6;1402;7;5;1278
7;3;287,6548;62,46567;7;4;1278;7;2;1318;7;1;1453;0;7;718;0;6;1234
7;4;287,3434;0;7;5;1234;7;3;1278;7;2;1318;7;1;1453;0;7;1200
7;5;288,8958;18,11981;0;6;1200;7;4;1234;7;3;1278;7;2;1318;7;1;1297
